id,delivered_time,brand,outlet,sku,order_quantity
12726,2021-11-01T17:09:56Z,C,YK28,994,1
12727,2021-11-01T17:09:56Z,C,YK28,994,1
12728,2021-11-01T17:09:56Z,C,YK28,995,1
12729,2021-11-01T17:09:56Z,C,YK28,995,1
12730,2021-11-01T17:09:56Z,C,YK28,995,1
12731,2021-11-01T17:09:56Z,C,YK28,996,1
12732,2021-11-01T17:09:56Z,C,YK28,996,1
12733,2021-11-01T17:09:56Z,C,YK28,996,1
12734,2021-11-01T17:09:56Z,C,YK28,998,1
12735,2021-11-01T17:09:56Z,C,YK28,998,1
12736,2021-11-01T17:09:56Z,C,YK28,998,1
12737,2021-11-01T17:10:41Z,C,YK28,994,1
12738,2021-11-01T17:10:41Z,C,YK28,994,1
12739,2021-11-01T17:10:41Z,C,YK28,994,1
12740,2021-11-01T17:10:41Z,C,YK28,995,1
12741,2021-11-01T17:10:41Z,C,YK28,995,1
12742,2021-11-01T17:10:41Z,C,YK28,995,1
12743,2021-11-01T17:15:48Z,C,YK28,994,1
12744,2021-11-01T17:15:48Z,C,YK28,995,1
12745,2021-11-01T17:15:48Z,C,YK28,997,1
12746,2021-11-01T17:49:29Z,C,YK28,996,1
12747,2021-11-01T17:49:29Z,C,YK28,996,1
12748,2021-11-01T17:49:29Z,C,YK28,999,1
12749,2021-11-01T17:49:29Z,C,YK28,000,1
12750,2021-11-01T17:54:16Z,C,YK28,996,1
12751,2021-11-01T17:54:16Z,C,YK28,997,1
12752,2021-11-01T17:54:16Z,C,YK28,998,1
12753,2021-11-01T17:54:16Z,C,YK28,999,1
12754,2021-11-01T17:54:16Z,C,YK28,000,1
12755,2021-11-01T17:54:16Z,C,YK28,900,1
12756,2021-11-01T18:05:06Z,C,YK28,994,1
12757,2021-11-01T18:05:06Z,C,YK28,994,1
12758,2021-11-01T18:05:06Z,C,YK28,994,1
12759,2021-11-01T18:05:06Z,C,YK28,995,1
12760,2021-11-01T18:05:06Z,C,YK28,995,1
12761,2021-11-01T18:05:06Z,C,YK28,995,1
12762,2021-11-01T19:21:26Z,C,YK28,994,1
12763,2021-11-01T19:21:26Z,C,YK28,994,1
12764,2021-11-01T19:21:26Z,C,YK28,994,1
12765,2021-11-01T19:21:26Z,C,YK28,995,1
12766,2021-11-01T19:21:26Z,C,YK28,995,1
12767,2021-11-01T19:21:26Z,C,YK28,995,1
12768,2021-11-01T19:21:26Z,C,YK28,995,1
12769,2021-11-01T19:21:26Z,C,YK28,996,1
12770,2021-11-01T19:21:26Z,C,YK28,997,1
12771,2021-11-01T19:21:26Z,C,YK28,998,1
12772,2021-11-01T19:21:26Z,C,YK28,897,1
12773,2021-11-02T10:28:56Z,C,YK28,995,1
12774,2021-11-02T10:28:56Z,C,YK28,995,1
12775,2021-11-02T10:28:56Z,C,YK28,995,1
12776,2021-11-02T10:28:56Z,C,YK28,995,1
12777,2021-11-02T10:28:56Z,C,YK28,995,1
12778,2021-11-02T10:28:56Z,C,YK28,995,1
12779,2021-11-02T10:31:11Z,C,YK28,995,1
12780,2021-11-02T10:31:11Z,C,YK28,995,1
12781,2021-11-02T10:31:11Z,C,YK28,995,1
12782,2021-11-02T10:31:11Z,C,YK28,995,1
12783,2021-11-02T10:31:11Z,C,YK28,995,1
12784,2021-11-02T10:31:11Z,C,YK28,995,1
12785,2021-11-02T10:31:11Z,C,YK28,995,1
12786,2021-11-02T10:31:11Z,C,YK28,995,1
12787,2021-11-02T10:31:11Z,C,YK28,995,1
12788,2021-11-02T10:31:11Z,C,YK28,995,1
12789,2021-11-02T10:31:11Z,C,YK28,995,1
12790,2021-11-02T10:31:11Z,C,YK28,995,1
12791,2021-11-02T10:37:23Z,C,YK28,998,1
12792,2021-11-02T10:37:23Z,C,YK28,999,1
12793,2021-11-02T10:37:23Z,C,YK28,000,1
12794,2021-11-02T10:37:23Z,C,YK28,001,1
12795,2021-11-02T10:37:23Z,C,YK28,403,1
12796,2021-11-02T10:37:23Z,C,YK28,897,1
12797,2021-11-02T11:12:50Z,C,YK28,996,1
12798,2021-11-02T11:12:50Z,C,YK28,998,1
12799,2021-11-02T11:12:50Z,C,YK28,999,1
12800,2021-11-02T11:12:50Z,C,YK28,001,1
12801,2021-11-02T11:12:50Z,C,YK28,403,1
12802,2021-11-02T11:12:50Z,C,YK28,897,1
12803,2021-11-02T11:33:45Z,A,YK28,217,4
12804,2021-11-02T11:40:49Z,B,YK28,602,1
12805,2021-11-02T11:40:49Z,B,YK28,581,1
12806,2021-11-02T11:40:49Z,B,YK28,581,1
12807,2021-11-02T11:54:48Z,C,YK28,994,1
12808,2021-11-02T11:54:48Z,C,YK28,994,1
12809,2021-11-02T11:54:48Z,C,YK28,994,1
12810,2021-11-02T11:54:48Z,C,YK28,995,1
12811,2021-11-02T11:54:48Z,C,YK28,995,1
12812,2021-11-02T11:54:48Z,C,YK28,995,1
12813,2021-11-02T12:43:28Z,C,YK28,994,1
12814,2021-11-02T12:43:28Z,C,YK28,994,1
12815,2021-11-02T12:43:28Z,C,YK28,994,1
12816,2021-11-02T12:43:28Z,C,YK28,995,1
12817,2021-11-02T12:43:28Z,C,YK28,995,1
12818,2021-11-02T12:43:28Z,C,YK28,995,1
12819,2021-11-02T12:43:28Z,C,YK28,996,1
12820,2021-11-02T12:43:28Z,C,YK28,998,1
12821,2021-11-02T12:43:28Z,C,YK28,998,1
12822,2021-11-02T12:43:28Z,C,YK28,999,1
12823,2021-11-02T12:43:28Z,C,YK28,000,1
12824,2021-11-02T12:43:28Z,C,YK28,001,1
12825,2021-11-02T12:47:11Z,B,YK28,934,1
12826,2021-11-02T12:47:11Z,B,YK28,603,1
12827,2021-11-02T13:28:38Z,E,YK28,601,1
12828,2021-11-02T13:42:39Z,C,YK28,996,1
12829,2021-11-02T13:42:39Z,C,YK28,999,1
12830,2021-11-02T13:42:39Z,C,YK28,001,1
12831,2021-11-02T13:42:39Z,C,YK28,001,1
12832,2021-11-02T13:42:39Z,C,YK28,403,1
12833,2021-11-02T13:42:39Z,C,YK28,897,1
12834,2021-11-02T13:48:50Z,B,YK28,588,1
12835,2021-11-02T14:29:18Z,C,YK28,994,1
12836,2021-11-02T14:29:18Z,C,YK28,994,1
12837,2021-11-02T14:29:18Z,C,YK28,994,1
12838,2021-11-02T14:29:18Z,C,YK28,994,1
12839,2021-11-02T14:29:18Z,C,YK28,994,1
12840,2021-11-02T14:29:18Z,C,YK28,994,1
12841,2021-11-02T14:29:18Z,C,YK28,995,1
12842,2021-11-02T14:29:18Z,C,YK28,995,1
12843,2021-11-02T14:29:18Z,C,YK28,995,1
12844,2021-11-02T14:29:18Z,C,YK28,995,1
12845,2021-11-02T14:29:18Z,C,YK28,995,1
12846,2021-11-02T14:29:18Z,C,YK28,995,1
12847,2021-11-02T14:36:27Z,C,YK28,994,1
12848,2021-11-02T14:36:27Z,C,YK28,994,1
12849,2021-11-02T14:36:27Z,C,YK28,994,1
12850,2021-11-02T14:36:27Z,C,YK28,995,1
12851,2021-11-02T14:36:27Z,C,YK28,995,1
12852,2021-11-02T14:36:27Z,C,YK28,995,1
12853,2021-11-02T14:48:41Z,C,YK28,996,1
12854,2021-11-02T14:48:41Z,C,YK28,998,1
12855,2021-11-02T14:48:41Z,C,YK28,999,1
12856,2021-11-02T14:48:41Z,C,YK28,000,1
12857,2021-11-02T14:48:41Z,C,YK28,403,1
12858,2021-11-02T14:48:41Z,C,YK28,897,1
12859,2021-11-02T14:58:55Z,C,YK28,994,1
12860,2021-11-02T14:58:55Z,C,YK28,994,1
12861,2021-11-02T14:58:55Z,C,YK28,994,1
12862,2021-11-02T14:58:55Z,C,YK28,995,1
12863,2021-11-02T14:58:55Z,C,YK28,995,1
12864,2021-11-02T14:58:55Z,C,YK28,995,1
12865,2021-11-02T15:10:35Z,C,YK28,995,3
12866,2021-11-02T15:11:32Z,C,YK28,994,1
12867,2021-11-02T15:11:32Z,C,YK28,994,1
12868,2021-11-02T15:11:32Z,C,YK28,995,1
12869,2021-11-02T15:11:32Z,C,YK28,998,1
12870,2021-11-02T15:14:29Z,C,YK28,994,1
12871,2021-11-02T15:14:29Z,C,YK28,994,1
12872,2021-11-02T15:14:29Z,C,YK28,994,1
12873,2021-11-02T15:14:29Z,C,YK28,995,1
12874,2021-11-02T15:14:29Z,C,YK28,995,1
12875,2021-11-02T15:14:29Z,C,YK28,995,1
12876,2021-11-02T15:17:09Z,C,YK28,994,1
12877,2021-11-02T15:17:09Z,C,YK28,994,1
12878,2021-11-02T15:17:09Z,C,YK28,994,1
12879,2021-11-02T15:17:09Z,C,YK28,994,1
12880,2021-11-02T15:17:09Z,C,YK28,994,1
12881,2021-11-02T15:17:09Z,C,YK28,994,1
12882,2021-11-02T15:20:12Z,C,YK28,995,1
12883,2021-11-02T15:20:12Z,C,YK28,995,1
12884,2021-11-02T15:20:12Z,C,YK28,995,1
12885,2021-11-02T15:20:12Z,C,YK28,995,1
12886,2021-11-02T15:20:12Z,C,YK28,995,1
12887,2021-11-02T15:20:12Z,C,YK28,995,1
12888,2021-11-02T15:30:33Z,C,YK28,998,1
12889,2021-11-02T15:30:33Z,C,YK28,998,1
12890,2021-11-02T15:30:33Z,C,YK28,998,1
12891,2021-11-02T15:30:33Z,C,YK28,999,1
12892,2021-11-02T15:30:33Z,C,YK28,001,1
12893,2021-11-02T15:30:33Z,C,YK28,897,1
12894,2021-11-02T15:30:33Z,C,YK28,897,1
12895,2021-11-02T15:39:37Z,E,YK28,599,1
12896,2021-11-02T17:10:12Z,E,YK28,599,1
12897,2021-11-02T18:36:14Z,C,YK28,994,1
12898,2021-11-02T18:36:14Z,C,YK28,994,1
12899,2021-11-02T18:36:14Z,C,YK28,994,1
12900,2021-11-02T18:36:14Z,C,YK28,994,1
12901,2021-11-02T18:36:14Z,C,YK28,995,1
12902,2021-11-02T18:36:14Z,C,YK28,995,1
12903,2021-11-02T18:36:14Z,C,YK28,996,1
12904,2021-11-02T18:46:28Z,B,YK28,588,1
12905,2021-11-02T18:51:41Z,B,YK28,935,1
12906,2021-11-02T18:51:41Z,B,YK28,581,2
12907,2021-11-02T19:23:10Z,C,YK28,994,1
12908,2021-11-02T19:23:10Z,C,YK28,994,1
12909,2021-11-02T19:23:10Z,C,YK28,994,1
12910,2021-11-02T19:23:10Z,C,YK28,994,1
12911,2021-11-02T19:23:10Z,C,YK28,995,1
12912,2021-11-02T19:23:10Z,C,YK28,995,1
12913,2021-11-02T19:26:15Z,C,YK28,994,1
12914,2021-11-02T19:26:15Z,C,YK28,994,1
12915,2021-11-02T19:26:15Z,C,YK28,995,1
12916,2021-11-02T19:26:15Z,C,YK28,995,1
12917,2021-11-02T19:26:15Z,C,YK28,995,1
12918,2021-11-02T19:26:15Z,C,YK28,995,1
12919,2021-11-03T10:34:36Z,C,YK28,996,1
12920,2021-11-03T10:34:36Z,C,YK28,998,1
12921,2021-11-03T10:34:36Z,C,YK28,998,1
12922,2021-11-03T10:34:36Z,C,YK28,999,1
12923,2021-11-03T10:34:36Z,C,YK28,000,1
12924,2021-11-03T10:34:36Z,C,YK28,897,1
12925,2021-11-03T10:45:56Z,E,YK28,599,2
12926,2021-11-03T10:56:14Z,E,YK28,598,1
12927,2021-11-03T10:56:14Z,E,YK28,598,1
12928,2021-11-03T10:56:14Z,E,YK28,598,1
12929,2021-11-03T10:56:14Z,E,YK28,598,1
12930,2021-11-03T10:56:14Z,E,YK28,599,1
12931,2021-11-03T10:56:14Z,E,YK28,599,1
12932,2021-11-03T10:56:14Z,E,YK28,599,1
12933,2021-11-03T11:00:51Z,B,YK28,581,1
12934,2021-11-03T11:00:51Z,B,YK28,599,1
12935,2021-11-03T11:01:40Z,C,YK28,994,1
12936,2021-11-03T11:01:40Z,C,YK28,995,1
12937,2021-11-03T11:01:40Z,C,YK28,996,1
12938,2021-11-03T11:01:40Z,C,YK28,997,1
12939,2021-11-03T11:01:40Z,C,YK28,998,1
12940,2021-11-03T11:01:40Z,C,YK28,403,1
12941,2021-11-03T11:02:58Z,C,YK28,995,1
12942,2021-11-03T11:02:58Z,C,YK28,995,1
12943,2021-11-03T11:02:58Z,C,YK28,995,1
12944,2021-11-03T11:02:58Z,C,YK28,995,1
12945,2021-11-03T11:02:58Z,C,YK28,995,1
12946,2021-11-03T11:02:58Z,C,YK28,995,1
12947,2021-11-03T11:04:31Z,B,YK28,584,1
12948,2021-11-03T11:04:31Z,B,YK28,603,1
12949,2021-11-03T11:04:31Z,B,YK28,381,2
12950,2021-11-03T11:51:14Z,C,YK28,995,1
12951,2021-11-03T11:51:14Z,C,YK28,996,1
12952,2021-11-03T11:51:14Z,C,YK28,997,1
12953,2021-11-03T11:51:14Z,C,YK28,998,1
12954,2021-11-03T12:00:57Z,C,YK28,998,1
12955,2021-11-03T12:00:57Z,C,YK28,998,1
12956,2021-11-03T12:00:57Z,C,YK28,998,1
12957,2021-11-03T12:00:57Z,C,YK28,998,1
12958,2021-11-03T12:00:57Z,C,YK28,998,1
12959,2021-11-03T12:00:57Z,C,YK28,998,1
12960,2021-11-03T12:01:34Z,C,YK28,994,1
12961,2021-11-03T12:01:34Z,C,YK28,994,1
12962,2021-11-03T12:01:34Z,C,YK28,994,1
12963,2021-11-03T12:01:34Z,C,YK28,995,1
12964,2021-11-03T12:01:34Z,C,YK28,995,1
12965,2021-11-03T12:01:34Z,C,YK28,995,1
12966,2021-11-03T12:10:12Z,C,YK28,994,2
12967,2021-11-03T12:10:12Z,C,YK28,995,1
12968,2021-11-03T12:10:12Z,C,YK28,998,2
12969,2021-11-03T12:33:07Z,E,YK28,775,1
12970,2021-11-03T12:33:07Z,E,YK28,599,1
12971,2021-11-03T12:48:22Z,B,YK28,581,1
12972,2021-11-03T12:51:01Z,C,YK28,994,2
12973,2021-11-03T12:51:01Z,C,YK28,995,2
12974,2021-11-03T12:51:01Z,C,YK28,996,2
12975,2021-11-03T12:51:01Z,C,YK28,997,1
12976,2021-11-03T12:51:01Z,C,YK28,998,1
12977,2021-11-03T12:51:01Z,C,YK28,999,1
12978,2021-11-03T12:51:01Z,C,YK28,001,1
12979,2021-11-03T12:51:01Z,C,YK28,897,1
12980,2021-11-03T13:03:49Z,C,YK28,998,1
12981,2021-11-03T13:03:49Z,C,YK28,998,1
12982,2021-11-03T13:03:49Z,C,YK28,999,1
12983,2021-11-03T13:03:49Z,C,YK28,000,1
12984,2021-11-03T13:03:49Z,C,YK28,001,1
12985,2021-11-03T13:03:49Z,C,YK28,403,1
12986,2021-11-03T13:10:13Z,E,YK28,599,2
12987,2021-11-03T13:55:37Z,B,YK28,581,1
12988,2021-11-03T13:55:37Z,B,YK28,599,1
12989,2021-11-03T15:14:45Z,E,YK28,775,1
12990,2021-11-03T15:14:45Z,E,YK28,599,1
12991,2021-11-03T17:28:25Z,C,YK28,996,1
12992,2021-11-03T17:28:25Z,C,YK28,996,1
12993,2021-11-03T17:28:25Z,C,YK28,998,1
12994,2021-11-03T17:28:25Z,C,YK28,999,1
12995,2021-11-03T17:28:25Z,C,YK28,403,1
12996,2021-11-03T17:28:25Z,C,YK28,897,1
12997,2021-11-03T17:46:43Z,B,YK28,586,1
12998,2021-11-03T18:09:43Z,E,YK28,767,1
12999,2021-11-03T18:09:43Z,E,YK28,599,2
13000,2021-11-03T18:41:33Z,C,YK28,994,1
13001,2021-11-03T18:41:33Z,C,YK28,994,1
13002,2021-11-03T18:41:33Z,C,YK28,994,1
13003,2021-11-03T18:41:33Z,C,YK28,995,1
13004,2021-11-03T18:41:33Z,C,YK28,995,1
13005,2021-11-03T18:41:33Z,C,YK28,995,1
13006,2021-11-03T18:41:33Z,C,YK28,996,1
13007,2021-11-03T18:41:33Z,C,YK28,998,1
13008,2021-11-03T18:41:33Z,C,YK28,999,1
13009,2021-11-03T18:41:33Z,C,YK28,999,1
13010,2021-11-03T18:41:33Z,C,YK28,403,1
13011,2021-11-03T18:41:33Z,C,YK28,897,1
13012,2021-11-03T18:42:39Z,C,YK28,994,1
13013,2021-11-03T18:42:39Z,C,YK28,995,5
13014,2021-11-03T18:50:15Z,C,YK28,994,1
13015,2021-11-03T18:50:15Z,C,YK28,994,1
13016,2021-11-03T18:50:15Z,C,YK28,994,1
13017,2021-11-03T18:50:15Z,C,YK28,995,1
13018,2021-11-03T18:50:15Z,C,YK28,995,1
13019,2021-11-03T18:50:15Z,C,YK28,995,1
13020,2021-11-03T19:20:19Z,E,YK28,598,3
13021,2021-11-03T19:33:09Z,C,YK28,994,1
13022,2021-11-03T19:33:09Z,C,YK28,994,1
13023,2021-11-03T19:33:09Z,C,YK28,994,1
13024,2021-11-03T19:33:09Z,C,YK28,994,1
13025,2021-11-03T19:33:09Z,C,YK28,994,1
13026,2021-11-03T19:33:09Z,C,YK28,994,1
13027,2021-11-03T19:33:09Z,C,YK28,996,1
13028,2021-11-03T19:33:09Z,C,YK28,998,1
13029,2021-11-03T19:33:09Z,C,YK28,998,1
13030,2021-11-03T19:33:09Z,C,YK28,998,1
13031,2021-11-03T19:33:09Z,C,YK28,999,1
13032,2021-11-03T19:33:09Z,C,YK28,000,1
13033,2021-11-04T09:50:59Z,C,YK28,403,1
13034,2021-11-04T11:19:10Z,C,YK28,994,1
13035,2021-11-04T11:19:10Z,C,YK28,994,1
13036,2021-11-04T11:19:10Z,C,YK28,994,1
13037,2021-11-04T11:19:10Z,C,YK28,995,1
13038,2021-11-04T11:19:10Z,C,YK28,995,1
13039,2021-11-04T11:19:10Z,C,YK28,995,1
13040,2021-11-04T11:26:12Z,C,YK28,998,1
13041,2021-11-04T11:26:12Z,C,YK28,999,1
13042,2021-11-04T11:26:12Z,C,YK28,897,2
13043,2021-11-04T11:45:00Z,C,YK28,996,1
13044,2021-11-04T11:45:00Z,C,YK28,996,1
13045,2021-11-04T11:45:00Z,C,YK28,997,2
13046,2021-11-04T11:45:00Z,C,YK28,998,1
13047,2021-11-04T11:45:00Z,C,YK28,998,1
13048,2021-11-04T11:45:00Z,C,YK28,000,1
13049,2021-11-04T11:45:00Z,C,YK28,403,1
13050,2021-11-04T11:50:50Z,C,YK28,994,1
13051,2021-11-04T11:50:50Z,C,YK28,994,1
13052,2021-11-04T11:50:50Z,C,YK28,994,1
13053,2021-11-04T11:50:50Z,C,YK28,995,1
13054,2021-11-04T11:50:50Z,C,YK28,995,1
13055,2021-11-04T11:50:50Z,C,YK28,995,1
13056,2021-11-04T11:52:48Z,C,YK28,994,1
13057,2021-11-04T11:52:48Z,C,YK28,994,1
13058,2021-11-04T11:52:48Z,C,YK28,994,1
13059,2021-11-04T11:52:48Z,C,YK28,994,1
13060,2021-11-04T11:52:48Z,C,YK28,995,1
13061,2021-11-04T11:52:48Z,C,YK28,995,1
13062,2021-11-04T11:52:48Z,C,YK28,996,2
13063,2021-11-04T11:52:48Z,C,YK28,998,1
13064,2021-11-04T11:52:48Z,C,YK28,999,1
13065,2021-11-04T11:52:48Z,C,YK28,000,1
13066,2021-11-04T11:52:48Z,C,YK28,001,1
13067,2021-11-04T11:52:48Z,C,YK28,403,1
13068,2021-11-04T11:52:48Z,C,YK28,897,1
13069,2021-11-04T12:01:06Z,A,YK28,201,2
13070,2021-11-04T12:04:59Z,C,YK28,994,1
13071,2021-11-04T12:04:59Z,C,YK28,994,1
13072,2021-11-04T12:04:59Z,C,YK28,995,1
13073,2021-11-04T12:04:59Z,C,YK28,995,1
13074,2021-11-04T12:04:59Z,C,YK28,995,1
13075,2021-11-04T12:04:59Z,C,YK28,995,1
13076,2021-11-04T12:07:33Z,E,YK28,768,1
13077,2021-11-04T12:07:33Z,E,YK28,775,1
13078,2021-11-04T12:07:33Z,E,YK28,770,1
13079,2021-11-04T12:07:33Z,E,YK28,599,1
13080,2021-11-04T12:11:25Z,C,YK28,995,1
13081,2021-11-04T12:11:25Z,C,YK28,995,1
13082,2021-11-04T12:35:51Z,E,YK28,598,1
13083,2021-11-04T12:57:08Z,C,YK28,994,1
13084,2021-11-04T12:57:08Z,C,YK28,994,1
13085,2021-11-04T12:57:08Z,C,YK28,994,1
13086,2021-11-04T12:57:08Z,C,YK28,995,1
13087,2021-11-04T12:57:08Z,C,YK28,995,1
13088,2021-11-04T12:57:08Z,C,YK28,995,1
13089,2021-11-04T12:57:08Z,C,YK28,996,1
13090,2021-11-04T12:57:08Z,C,YK28,998,1
13091,2021-11-04T12:57:08Z,C,YK28,000,1
13092,2021-11-04T12:57:08Z,C,YK28,001,1
13093,2021-11-04T12:57:08Z,C,YK28,403,1
13094,2021-11-04T12:57:08Z,C,YK28,897,1
13095,2021-11-04T13:14:47Z,C,YK28,994,2
13096,2021-11-04T13:14:47Z,C,YK28,995,2
13097,2021-11-04T13:14:47Z,C,YK28,996,3
13098,2021-11-04T13:14:47Z,C,YK28,403,1
13099,2021-11-04T13:49:45Z,C,YK28,994,1
13100,2021-11-04T13:49:45Z,C,YK28,994,1
13101,2021-11-04T13:49:45Z,C,YK28,994,1
13102,2021-11-04T13:49:45Z,C,YK28,994,1
13103,2021-11-04T13:49:45Z,C,YK28,994,1
13104,2021-11-04T13:49:45Z,C,YK28,994,1
13105,2021-11-04T13:49:45Z,C,YK28,996,1
13106,2021-11-04T13:49:45Z,C,YK28,998,1
13107,2021-11-04T13:49:45Z,C,YK28,998,1
13108,2021-11-04T13:49:45Z,C,YK28,998,1
13109,2021-11-04T13:49:45Z,C,YK28,999,1
13110,2021-11-04T13:49:45Z,C,YK28,000,1
13111,2021-11-04T14:02:11Z,C,YK28,996,2
13112,2021-11-04T14:02:11Z,C,YK28,998,2
13113,2021-11-04T14:02:11Z,C,YK28,000,1
13114,2021-11-04T14:02:11Z,C,YK28,403,1
13115,2021-11-04T14:02:11Z,C,YK28,897,2
13116,2021-11-04T14:11:52Z,C,YK28,995,1
13117,2021-11-04T14:11:52Z,C,YK28,995,1
13118,2021-11-04T14:11:52Z,C,YK28,995,1
13119,2021-11-04T14:11:52Z,C,YK28,995,1
13120,2021-11-04T14:11:52Z,C,YK28,995,1
13121,2021-11-04T14:11:52Z,C,YK28,995,1
13122,2021-11-04T14:11:52Z,C,YK28,996,1
13123,2021-11-04T14:11:52Z,C,YK28,999,1
13124,2021-11-04T14:11:52Z,C,YK28,999,1
13125,2021-11-04T14:11:52Z,C,YK28,999,1
13126,2021-11-04T14:11:52Z,C,YK28,999,1
13127,2021-11-04T14:11:52Z,C,YK28,999,1
13128,2021-11-04T15:23:20Z,C,YK28,995,1
13129,2021-11-04T15:23:20Z,C,YK28,995,1
13130,2021-11-04T15:23:20Z,C,YK28,995,1
13131,2021-11-04T15:23:20Z,C,YK28,995,1
13132,2021-11-04T15:23:20Z,C,YK28,995,1
13133,2021-11-04T15:23:20Z,C,YK28,995,1
13134,2021-11-04T15:23:20Z,C,YK28,996,1
13135,2021-11-04T15:23:20Z,C,YK28,996,1
13136,2021-11-04T15:23:20Z,C,YK28,998,1
13137,2021-11-04T15:23:20Z,C,YK28,998,1
13138,2021-11-04T15:23:20Z,C,YK28,998,1
13139,2021-11-04T15:23:20Z,C,YK28,999,1
13140,2021-11-04T15:23:20Z,C,YK28,001,1
13141,2021-11-04T15:23:20Z,C,YK28,001,1
13142,2021-11-04T15:23:20Z,C,YK28,001,1
13143,2021-11-04T15:23:20Z,C,YK28,001,1
13144,2021-11-04T15:23:20Z,C,YK28,001,1
13145,2021-11-04T15:23:20Z,C,YK28,403,1
13146,2021-11-04T17:43:06Z,C,YK28,994,1
13147,2021-11-04T17:43:06Z,C,YK28,994,1
13148,2021-11-04T17:43:06Z,C,YK28,994,1
13149,2021-11-04T17:43:06Z,C,YK28,995,1
13150,2021-11-04T17:43:06Z,C,YK28,995,1
13151,2021-11-04T17:43:06Z,C,YK28,995,1
13152,2021-11-04T17:43:06Z,C,YK28,998,1
13153,2021-11-05T10:14:09Z,C,YK28,994,1
13154,2021-11-05T10:14:09Z,C,YK28,995,1
13155,2021-11-05T10:14:09Z,C,YK28,998,1
13156,2021-11-05T10:14:09Z,C,YK28,999,1
13157,2021-11-05T10:51:15Z,C,YK28,996,1
13158,2021-11-05T10:51:15Z,C,YK28,996,1
13159,2021-11-05T10:51:15Z,C,YK28,998,1
13160,2021-11-05T10:51:15Z,C,YK28,999,1
13161,2021-11-05T10:51:15Z,C,YK28,000,1
13162,2021-11-05T10:51:15Z,C,YK28,403,1
13163,2021-11-05T10:53:41Z,B,YK28,581,1
13164,2021-11-05T10:53:41Z,B,YK28,603,1
13165,2021-11-05T11:26:16Z,C,YK28,994,1
13166,2021-11-05T11:26:16Z,C,YK28,994,1
13167,2021-11-05T11:26:16Z,C,YK28,995,1
13168,2021-11-05T11:26:16Z,C,YK28,995,1
13169,2021-11-05T11:40:13Z,C,YK28,994,1
13170,2021-11-05T11:40:13Z,C,YK28,994,1
13171,2021-11-05T11:40:13Z,C,YK28,994,1
13172,2021-11-05T11:40:13Z,C,YK28,994,1
13173,2021-11-05T11:40:13Z,C,YK28,995,1
13174,2021-11-05T11:40:13Z,C,YK28,995,1
13175,2021-11-05T11:40:13Z,C,YK28,996,1
13176,2021-11-05T11:40:13Z,C,YK28,996,1
13177,2021-11-05T11:40:13Z,C,YK28,998,1
13178,2021-11-05T11:40:13Z,C,YK28,998,1
13179,2021-11-05T11:40:13Z,C,YK28,000,1
13180,2021-11-05T11:40:13Z,C,YK28,000,1
13181,2021-11-05T11:44:45Z,E,YK28,775,1
13182,2021-11-05T11:44:45Z,E,YK28,599,1
13183,2021-11-05T11:54:58Z,B,YK28,586,1
13184,2021-11-05T11:54:58Z,B,YK28,588,1
13185,2021-11-05T11:54:58Z,B,YK28,599,1
13186,2021-11-05T11:54:58Z,B,YK28,381,1
13187,2021-11-05T11:59:27Z,C,YK28,994,1
13188,2021-11-05T11:59:27Z,C,YK28,994,1
13189,2021-11-05T11:59:27Z,C,YK28,994,1
13190,2021-11-05T11:59:27Z,C,YK28,995,1
13191,2021-11-05T11:59:27Z,C,YK28,995,1
13192,2021-11-05T11:59:27Z,C,YK28,995,1
13193,2021-11-05T12:06:59Z,C,YK28,994,1
13194,2021-11-05T12:06:59Z,C,YK28,994,1
13195,2021-11-05T12:06:59Z,C,YK28,994,1
13196,2021-11-05T12:06:59Z,C,YK28,994,1
13197,2021-11-05T12:06:59Z,C,YK28,994,1
13198,2021-11-05T12:06:59Z,C,YK28,994,1
13199,2021-11-05T12:06:59Z,C,YK28,994,1
13200,2021-11-05T12:06:59Z,C,YK28,994,1
13201,2021-11-05T12:06:59Z,C,YK28,994,1
13202,2021-11-05T12:06:59Z,C,YK28,994,1
13203,2021-11-05T12:06:59Z,C,YK28,995,1
13204,2021-11-05T12:06:59Z,C,YK28,995,1
13205,2021-11-05T12:07:20Z,B,YK28,584,1
13206,2021-11-05T12:07:20Z,B,YK28,586,1
13207,2021-11-05T12:07:20Z,B,YK28,603,1
13208,2021-11-05T12:07:39Z,C,YK28,996,1
13209,2021-11-05T12:07:39Z,C,YK28,998,1
13210,2021-11-05T12:07:39Z,C,YK28,999,1
13211,2021-11-05T12:07:39Z,C,YK28,000,1
13212,2021-11-05T12:07:39Z,C,YK28,001,1
13213,2021-11-05T12:07:39Z,C,YK28,403,1
13214,2021-11-05T12:20:38Z,E,YK28,775,1
13215,2021-11-05T12:20:38Z,E,YK28,598,1
13216,2021-11-05T12:30:46Z,B,YK28,581,1
13217,2021-11-05T12:30:46Z,B,YK28,598,1
13218,2021-11-05T12:36:58Z,C,YK28,996,1
13219,2021-11-05T12:36:58Z,C,YK28,998,1
13220,2021-11-05T12:36:58Z,C,YK28,998,1
13221,2021-11-05T12:36:58Z,C,YK28,999,1
13222,2021-11-05T12:36:58Z,C,YK28,001,1
13223,2021-11-05T12:36:58Z,C,YK28,403,1
13224,2021-11-05T12:42:07Z,E,YK28,599,1
